type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
savings,us-east-1,db.r5.4xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,3.709094,89.018256,3.709094,89.018256,XZEZS2X3EEHAYD6C
savings,us-east-1,db.r5.4xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,All Upfront,30325.32,0.000000,0.000000,3.459425,83.026201,XZEZS2X3EEHAYD6C
savings,us-east-1,db.r5.4xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,All Upfront,61152.02,0.000000,0.000000,2.325349,55.808369,XZEZS2X3EEHAYD6C
savings,us-east-1,db.r5.4xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,15472.26,1.766268,42.390432,3.531299,84.751171,XZEZS2X3EEHAYD6C
savings,us-east-1,db.r5.4xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,31199.94,1.187230,28.493520,2.373630,56.967113,XZEZS2X3EEHAYD6C
onDemand,us-east-1,db.r5d.24xlarge,multi-az,oracle,byol,,,,21.987620,527.702880,21.987620,527.702880,Y22897CW7U8G9UQG
savings,us-east-1,db.r5d.24xlarge,multi-az,oracle,byol,3yr,Partial Upfront,145368.38,5.531520,132.756480,11.059255,265.422125,Y22897CW7U8G9UQG
savings,us-east-1,db.r5d.24xlarge,multi-az,oracle,byol,3yr,All Upfront,279106.98,0.000000,0.000000,10.613240,254.717755,Y22897CW7U8G9UQG
savings,us-east-1,db.r5d.24xlarge,multi-az,oracle,byol,1yr,All Upfront,131801.02,0.000000,0.000000,15.035480,360.851526,Y22897CW7U8G9UQG
savings,us-east-1,db.r5d.24xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,15.930812,382.339488,15.930812,382.339488,Y22897CW7U8G9UQG
savings,us-east-1,db.r5d.24xlarge,multi-az,oracle,byol,1yr,Partial Upfront,67838.52,7.744128,185.859072,15.482951,371.590817,Y22897CW7U8G9UQG
onDemand,us-east-1,db.r5d.16xlarge,multi-az,oracle,byol,,,,14.657840,351.788160,14.657840,351.788160,YA8VBZT2YSBE72WW
savings,us-east-1,db.r5d.16xlarge,multi-az,oracle,byol,1yr,Partial Upfront,45225.68,5.162752,123.906048,10.321967,247.727212,YA8VBZT2YSBE72WW
savings,us-east-1,db.r5d.16xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,10.620484,254.891616,10.620484,254.891616,YA8VBZT2YSBE72WW
savings,us-east-1,db.r5d.16xlarge,multi-az,oracle,byol,1yr,All Upfront,87867.06,0.000000,0.000000,10.023621,240.566899,YA8VBZT2YSBE72WW
savings,us-east-1,db.r5d.16xlarge,multi-az,oracle,byol,3yr,All Upfront,186071.32,0.000000,0.000000,7.075493,169.811837,YA8VBZT2YSBE72WW
savings,us-east-1,db.r5d.16xlarge,multi-az,oracle,byol,3yr,Partial Upfront,96912.54,3.687680,88.504320,7.372848,176.948345,YA8VBZT2YSBE72WW
onDemand,us-east-1,db.r7i.4xlarge.tpc2.mem3x,multi-az,oracle,byol,,,,10.320000,247.680000,10.320000,247.680000,YYUH3PG8F55JGBVF
onDemand,us-east-1,db.r6i.metal,multi-az,oracle,byol,,,,19.236480,461.675520,19.236480,461.675520,Z4Z3A59Y3H6FTGKU
onDemand,us-east-1,db.r5.xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,1.603040,38.472960,1.603040,38.472960,ZJ64DXS9APA42M2M
savings,us-east-1,db.r5.xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,7797.62,0.296700,7.120800,0.593210,14.237040,ZJ64DXS9APA42M2M
savings,us-east-1,db.r5.xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,All Upfront,15283.06,0.000000,0.000000,0.581149,13.947579,ZJ64DXS9APA42M2M
savings,us-east-1,db.r5.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,0.927252,22.254048,0.927252,22.254048,ZJ64DXS9APA42M2M
savings,us-east-1,db.r5.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,3868.28,0.441524,10.596576,0.882806,21.187349,ZJ64DXS9APA42M2M
savings,us-east-1,db.r5.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,All Upfront,7580.90,0.000000,0.000000,0.864807,20.755373,ZJ64DXS9APA42M2M
onDemand,us-east-1,db.r4.4xlarge,multi-az,oracle,byol,,,,3.302400,79.257600,3.302400,79.257600,ZNDNRH95SDYV88N4
