type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
savings,eu-west-1,db.r5.large.tpc1.mem2x,single-az,oracle,byol,3yr,Partial Upfront,2985.00,0.113600,2.726400,0.227107,5.450562,RS49RZNBS8289X5E
savings,eu-west-1,db.r5.large.tpc1.mem2x,single-az,oracle,byol,3yr,All Upfront,5851.00,0.000000,0.000000,0.222488,5.339722,RS49RZNBS8289X5E
onDemand,eu-west-1,db.r5b.12xlarge,single-az,oracle,byol,,,,7.416000,177.984000,7.416000,177.984000,RTEMCG5NH7NZ4VGN
savings,eu-west-1,db.r5b.12xlarge,single-az,oracle,byol,1yr,All Upfront,44176.00,0.000000,0.000000,5.039471,120.947296,RTEMCG5NH7NZ4VGN
savings,eu-west-1,db.r5b.12xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,5.339500,128.148000,5.339500,128.148000,RTEMCG5NH7NZ4VGN
savings,eu-west-1,db.r5b.12xlarge,single-az,oracle,byol,1yr,Partial Upfront,22737.00,2.595600,62.294400,5.189371,124.544913,RTEMCG5NH7NZ4VGN
savings,eu-west-1,db.r5b.12xlarge,single-az,oracle,byol,3yr,Partial Upfront,48723.00,1.854000,44.496000,3.706726,88.961435,RTEMCG5NH7NZ4VGN
savings,eu-west-1,db.r5b.12xlarge,single-az,oracle,byol,3yr,All Upfront,93548.00,0.000000,0.000000,3.557229,85.373488,RTEMCG5NH7NZ4VGN
onDemand,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,single-az,oracle,byol,,,,9.886000,237.264000,9.886000,237.264000,S3F7A76UD9PHAQG4
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,single-az,oracle,byol,3yr,Partial Upfront,64964.00,2.472000,59.328000,4.942302,118.615246,S3F7A76UD9PHAQG4
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,single-az,oracle,byol,3yr,All Upfront,124731.00,0.000000,0.000000,4.742984,113.831622,S3F7A76UD9PHAQG4
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,single-az,oracle,byol,1yr,No Upfront,0.00,7.119400,170.865600,7.119400,170.865600,S3F7A76UD9PHAQG4
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,single-az,oracle,byol,1yr,Partial Upfront,30317.00,3.460800,83.059200,6.919276,166.062622,S3F7A76UD9PHAQG4
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,single-az,oracle,byol,1yr,All Upfront,58901.00,0.000000,0.000000,6.719256,161.262149,S3F7A76UD9PHAQG4
onDemand,eu-west-1,db.r6i.8xlarge.tpc2.mem3x,single-az,oracle,byol,,,,12.374000,296.976000,12.374000,296.976000,S4NPTAJQ4UTBKKN8
savings,eu-west-1,db.r6i.8xlarge.tpc2.mem3x,single-az,oracle,byol,3yr,Partial Upfront,81363.00,3.096000,74.304000,6.189885,148.557251,S4NPTAJQ4UTBKKN8
savings,eu-west-1,db.r6i.8xlarge.tpc2.mem3x,single-az,oracle,byol,3yr,All Upfront,156217.00,0.000000,0.000000,5.940262,142.566279,S4NPTAJQ4UTBKKN8
savings,eu-west-1,db.r6i.8xlarge.tpc2.mem3x,single-az,oracle,byol,1yr,All Upfront,73769.00,0.000000,0.000000,8.415355,201.968515,S4NPTAJQ4UTBKKN8
savings,eu-west-1,db.r6i.8xlarge.tpc2.mem3x,single-az,oracle,byol,1yr,No Upfront,0.00,8.916500,213.996000,8.916500,213.996000,S4NPTAJQ4UTBKKN8
savings,eu-west-1,db.r6i.8xlarge.tpc2.mem3x,single-az,oracle,byol,1yr,Partial Upfront,37969.00,4.334400,104.025600,8.665794,207.979057,S4NPTAJQ4UTBKKN8
onDemand,eu-west-1,db.r4.16xlarge,single-az,oracle,byol,,,,8.486400,203.673600,8.486400,203.673600,S7M8DXJ2J36BQFK4
onDemand,eu-west-1,db.r5b.xlarge.tpc2.mem4x,single-az,oracle,byol,,,,2.472000,59.328000,2.472000,59.328000,SC26ZKSYZH9CMXS4
savings,eu-west-1,db.r5b.xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,No Upfront,0.00,1.779800,42.715200,1.779800,42.715200,SC26ZKSYZH9CMXS4
savings,eu-west-1,db.r5b.xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,Partial Upfront,7579.00,0.865200,20.764800,1.729790,41.514971,SC26ZKSYZH9CMXS4
savings,eu-west-1,db.r5b.xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,Partial Upfront,16241.00,0.618000,14.832000,1.235575,29.653812,SC26ZKSYZH9CMXS4
savings,eu-west-1,db.r5b.xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,All Upfront,14725.00,0.000000,0.000000,1.679786,40.314853,SC26ZKSYZH9CMXS4
savings,eu-west-1,db.r5b.xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,All Upfront,31183.00,0.000000,0.000000,1.185756,28.458134,SC26ZKSYZH9CMXS4
onDemand,eu-west-1,db.r5d.large,single-az,oracle,byol,,,,0.295000,7.080000,0.295000,7.080000,SHG3Q38GACRZ633R
savings,eu-west-1,db.r5d.large,single-az,oracle,byol,1yr,No Upfront,0.00,0.213100,5.114400,0.213100,5.114400,SHG3Q38GACRZ633R
savings,eu-west-1,db.r5d.large,single-az,oracle,byol,1yr,Partial Upfront,908.00,0.103600,2.486400,0.207182,4.972369,SHG3Q38GACRZ633R
savings,eu-west-1,db.r5d.large,single-az,oracle,byol,1yr,All Upfront,1763.00,0.000000,0.000000,0.201118,4.826831,SHG3Q38GACRZ633R
savings,eu-west-1,db.r5d.large,single-az,oracle,byol,3yr,All Upfront,3734.00,0.000000,0.000000,0.141988,3.407712,SHG3Q38GACRZ633R
savings,eu-west-1,db.r5d.large,single-az,oracle,byol,3yr,Partial Upfront,1945.00,0.074000,1.776000,0.147960,3.551040,SHG3Q38GACRZ633R
onDemand,eu-west-1,db.r5b.2xlarge.tpc2.mem4x,single-az,oracle,byol,,,,4.943000,118.632000,4.943000,118.632000,SN26UF89947T4GQV
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,No Upfront,0.00,3.559700,85.432800,3.559700,85.432800,SN26UF89947T4GQV
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,Partial Upfront,15158.00,1.730400,41.529600,3.459581,83.029942,SN26UF89947T4GQV
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,All Upfront,62366.00,0.000000,0.000000,2.371511,56.916267,SN26UF89947T4GQV
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,All Upfront,29450.00,0.000000,0.000000,3.359571,80.629706,SN26UF89947T4GQV
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,Partial Upfront,32482.00,1.236000,29.664000,2.471151,59.307623,SN26UF89947T4GQV
onDemand,eu-west-1,db.r7i.24xlarge,single-az,oracle,byol,,,,13.440000,322.560000,13.440000,322.560000,SP59P4K2BQE7CXM4
onDemand,eu-west-1,db.r5d.4xlarge,single-az,oracle,byol,,,,2.359000,56.616000,2.359000,56.616000,SQPXN7JJNXPFUVUP
savings,eu-west-1,db.r5d.4xlarge,single-az,oracle,byol,3yr,All Upfront,29871.00,0.000000,0.000000,1.135866,27.260780,SQPXN7JJNXPFUVUP
savings,eu-west-1,db.r5d.4xlarge,single-az,oracle,byol,1yr,Partial Upfront,7260.00,0.828800,19.891200,1.657000,39.767997,SQPXN7JJNXPFUVUP
savings,eu-west-1,db.r5d.4xlarge,single-az,oracle,byol,3yr,Partial Upfront,15558.00,0.592000,14.208000,1.183604,28.406494,SQPXN7JJNXPFUVUP
savings,eu-west-1,db.r5d.4xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.705000,40.920000,1.705000,40.920000,SQPXN7JJNXPFUVUP
savings,eu-west-1,db.r5d.4xlarge,single-az,oracle,byol,1yr,All Upfront,14106.00,0.000000,0.000000,1.609172,38.620123,SQPXN7JJNXPFUVUP
onDemand,eu-west-1,db.r5.xlarge.tpc2.mem2x,single-az,oracle,byol,,,,1.031000,24.744000,1.031000,24.744000,SR4PWEG9V6U4ZJ6H
savings,eu-west-1,db.r5.xlarge.tpc2.mem2x,single-az,oracle,byol,3yr,All Upfront,11701.00,0.000000,0.000000,0.444939,10.678531,SR4PWEG9V6U4ZJ6H
savings,eu-west-1,db.r5.xlarge.tpc2.mem2x,single-az,oracle,byol,3yr,Partial Upfront,5970.00,0.227200,5.452800,0.454213,10.901123,SR4PWEG9V6U4ZJ6H
savings,eu-west-1,db.r5.xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,Partial Upfront,2847.00,0.325000,7.800000,0.649778,15.594661,SR4PWEG9V6U4ZJ6H
savings,eu-west-1,db.r5.xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,All Upfront,5580.00,0.000000,0.000000,0.636550,15.277207,SR4PWEG9V6U4ZJ6H
savings,eu-west-1,db.r5.xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,No Upfront,0.00,0.682500,16.380000,0.682500,16.380000,SR4PWEG9V6U4ZJ6H
onDemand,eu-west-1,db.r5d.xlarge,single-az,oracle,byol,,,,0.590000,14.160000,0.590000,14.160000,T56TRG36YW99V5M5
savings,eu-west-1,db.r5d.xlarge,single-az,oracle,byol,3yr,Partial Upfront,3889.00,0.148000,3.552000,0.295882,7.101167,T56TRG36YW99V5M5
savings,eu-west-1,db.r5d.xlarge,single-az,oracle,byol,3yr,All Upfront,7468.00,0.000000,0.000000,0.283976,6.815423,T56TRG36YW99V5M5
savings,eu-west-1,db.r5d.xlarge,single-az,oracle,byol,1yr,All Upfront,3526.00,0.000000,0.000000,0.402236,9.653662,T56TRG36YW99V5M5
savings,eu-west-1,db.r5d.xlarge,single-az,oracle,byol,1yr,Partial Upfront,1815.00,0.207200,4.972800,0.414250,9.941999,T56TRG36YW99V5M5
savings,eu-west-1,db.r5d.xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,0.426200,10.228800,0.426200,10.228800,T56TRG36YW99V5M5
onDemand,eu-west-1,db.r5.12xlarge,single-az,oracle,byol,,,,7.430000,178.320000,7.430000,178.320000,TC7MARTXE4UPJD5U
onDemand,eu-west-1,db.r6i.24xlarge,single-az,oracle,byol,,,,12.374000,296.976000,12.374000,296.976000,TD72VGQVJ2T8TY66
savings,eu-west-1,db.r6i.24xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,8.189900,196.557600,8.189900,196.557600,TD72VGQVJ2T8TY66
savings,eu-west-1,db.r6i.24xlarge,single-az,oracle,byol,1yr,Partial Upfront,34163.00,3.899900,93.597600,7.797117,187.130796,TD72VGQVJ2T8TY66
savings,eu-west-1,db.r6i.24xlarge,single-az,oracle,byol,3yr,Partial Upfront,71642.00,2.726100,65.426400,5.450338,130.808102,TD72VGQVJ2T8TY66
savings,eu-west-1,db.r6i.24xlarge,single-az,oracle,byol,3yr,All Upfront,140418.00,0.000000,0.000000,5.339493,128.147844,TD72VGQVJ2T8TY66
savings,eu-west-1,db.r6i.24xlarge,single-az,oracle,byol,1yr,All Upfront,66960.00,0.000000,0.000000,7.638604,183.326489,TD72VGQVJ2T8TY66
onDemand,eu-west-1,db.r7i.xlarge,single-az,oracle,byol,,,,0.560000,13.440000,0.560000,13.440000,TN7R7H4BT7FFQHC7
onDemand,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,,,,1.032000,24.768000,1.032000,24.768000,TQ6NT4MFCCUWJA5D
savings,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,3yr,Partial Upfront,6780.00,0.258000,6.192000,0.515814,12.379543,TQ6NT4MFCCUWJA5D
savings,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,0.743000,17.832000,0.743000,17.832000,TQ6NT4MFCCUWJA5D
savings,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,1yr,Partial Upfront,3164.00,0.361200,8.668800,0.722140,17.331360,TQ6NT4MFCCUWJA5D
savings,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,3yr,All Upfront,13018.00,0.000000,0.000000,0.495019,11.880447,TQ6NT4MFCCUWJA5D
savings,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,1yr,All Upfront,6147.00,0.000000,0.000000,0.701232,16.829569,TQ6NT4MFCCUWJA5D
onDemand,eu-west-1,db.r5.2xlarge,single-az,oracle,byol,,,,1.031000,24.744000,1.031000,24.744000,TX7JQ3W94R95ZMGZ
savings,eu-west-1,db.r5.2xlarge,single-az,oracle,byol,1yr,Partial Upfront,2847.00,0.325000,7.800000,0.649778,15.594661,TX7JQ3W94R95ZMGZ
savings,eu-west-1,db.r5.2xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,0.682500,16.380000,0.682500,16.380000,TX7JQ3W94R95ZMGZ
savings,eu-west-1,db.r5.2xlarge,single-az,oracle,byol,3yr,Partial Upfront,5970.00,0.227200,5.452800,0.454213,10.901123,TX7JQ3W94R95ZMGZ
savings,eu-west-1,db.r5.2xlarge,single-az,oracle,byol,3yr,All Upfront,11701.00,0.000000,0.000000,0.444939,10.678531,TX7JQ3W94R95ZMGZ
savings,eu-west-1,db.r5.2xlarge,single-az,oracle,byol,1yr,All Upfront,5580.00,0.000000,0.000000,0.636550,15.277207,TX7JQ3W94R95ZMGZ
onDemand,eu-west-1,db.r6i.xlarge.tpc2.mem2x,single-az,oracle,byol,,,,1.031000,24.744000,1.031000,24.744000,TY7XVNFGGFTND4R6
savings,eu-west-1,db.r6i.xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,All Upfront,6147.00,0.000000,0.000000,0.701232,16.829569,TY7XVNFGGFTND4R6
savings,eu-west-1,db.r6i.xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,Partial Upfront,3164.00,0.361200,8.668800,0.722140,17.331360,TY7XVNFGGFTND4R6
savings,eu-west-1,db.r6i.xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,No Upfront,0.00,0.743000,17.832000,0.743000,17.832000,TY7XVNFGGFTND4R6
savings,eu-west-1,db.r6i.xlarge.tpc2.mem2x,single-az,oracle,byol,3yr,All Upfront,13018.00,0.000000,0.000000,0.495019,11.880447,TY7XVNFGGFTND4R6
savings,eu-west-1,db.r6i.xlarge.tpc2.mem2x,single-az,oracle,byol,3yr,Partial Upfront,6780.00,0.258000,6.192000,0.515814,12.379543,TY7XVNFGGFTND4R6
onDemand,eu-west-1,db.r5.16xlarge,single-az,oracle,byol,,,,8.256000,198.144000,8.256000,198.144000,UQ4BMXYB3J965RDM
savings,eu-west-1,db.r5.16xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,5.458700,131.008800,5.458700,131.008800,UQ4BMXYB3J965RDM
savings,eu-west-1,db.r5.16xlarge,single-az,oracle,byol,1yr,Partial Upfront,22771.00,2.599400,62.385600,5.197050,124.729200,UQ4BMXYB3J965RDM
savings,eu-west-1,db.r5.16xlarge,single-az,oracle,byol,3yr,Partial Upfront,47765.00,1.817600,43.622400,3.633898,87.213548,UQ4BMXYB3J965RDM
savings,eu-west-1,db.r5.16xlarge,single-az,oracle,byol,3yr,All Upfront,93620.00,0.000000,0.000000,3.559967,85.439197,UQ4BMXYB3J965RDM
savings,eu-west-1,db.r5.16xlarge,single-az,oracle,byol,1yr,All Upfront,44631.00,0.000000,0.000000,5.091376,122.193018,UQ4BMXYB3J965RDM
onDemand,eu-west-1,db.r5.4xlarge.tpc2.mem3x,single-az,oracle,byol,,,,6.187000,148.488000,6.187000,148.488000,UU5WFVGBWKKHAN76
savings,eu-west-1,db.r5.4xlarge.tpc2.mem3x,single-az,oracle,byol,1yr,No Upfront,0.00,4.094900,98.277600,4.094900,98.277600,UU5WFVGBWKKHAN76
savings,eu-west-1,db.r5.4xlarge.tpc2.mem3x,single-az,oracle,byol,1yr,Partial Upfront,17082.00,1.950000,46.800000,3.898665,93.567967,UU5WFVGBWKKHAN76
savings,eu-west-1,db.r5.4xlarge.tpc2.mem3x,single-az,oracle,byol,3yr,All Upfront,70209.00,0.000000,0.000000,2.669747,64.073922,UU5WFVGBWKKHAN76
savings,eu-west-1,db.r5.4xlarge.tpc2.mem3x,single-az,oracle,byol,1yr,All Upfront,33480.00,0.000000,0.000000,3.819302,91.663244,UU5WFVGBWKKHAN76
savings,eu-west-1,db.r5.4xlarge.tpc2.mem3x,single-az,oracle,byol,3yr,Partial Upfront,35821.00,1.363000,32.712000,2.725119,65.402851,UU5WFVGBWKKHAN76
onDemand,eu-west-1,db.r6i.12xlarge,single-az,oracle,byol,,,,6.187000,148.488000,6.187000,148.488000,UUJJ94EG8EUDCJHM
savings,eu-west-1,db.r6i.12xlarge,single-az,oracle,byol,1yr,Partial Upfront,17082.00,1.950000,46.800000,3.898665,93.567967,UUJJ94EG8EUDCJHM
savings,eu-west-1,db.r6i.12xlarge,single-az,oracle,byol,1yr,All Upfront,33480.00,0.000000,0.000000,3.819302,91.663244,UUJJ94EG8EUDCJHM
savings,eu-west-1,db.r6i.12xlarge,single-az,oracle,byol,3yr,All Upfront,70209.00,0.000000,0.000000,2.669747,64.073922,UUJJ94EG8EUDCJHM
savings,eu-west-1,db.r6i.12xlarge,single-az,oracle,byol,3yr,Partial Upfront,35821.00,1.363000,32.712000,2.725119,65.402851,UUJJ94EG8EUDCJHM
savings,eu-west-1,db.r6i.12xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,4.094900,98.277600,4.094900,98.277600,UUJJ94EG8EUDCJHM
onDemand,eu-west-1,db.r5d.24xlarge,single-az,oracle,byol,,,,14.155000,339.720000,14.155000,339.720000,V4KK8F3X92M9YSWW
savings,eu-west-1,db.r5d.24xlarge,single-az,oracle,byol,3yr,All Upfront,179225.00,0.000000,0.000000,6.815157,163.563769,V4KK8F3X92M9YSWW
savings,eu-west-1,db.r5d.24xlarge,single-az,oracle,byol,3yr,Partial Upfront,93347.00,3.552000,85.248000,7.101586,170.438052,V4KK8F3X92M9YSWW
savings,eu-west-1,db.r5d.24xlarge,single-az,oracle,byol,1yr,All Upfront,84634.00,0.000000,0.000000,9.654803,231.715264,V4KK8F3X92M9YSWW
savings,eu-west-1,db.r5d.24xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,10.229800,245.515200,10.229800,245.515200,V4KK8F3X92M9YSWW
savings,eu-west-1,db.r5d.24xlarge,single-az,oracle,byol,1yr,Partial Upfront,43562.00,4.972800,119.347200,9.942227,238.613456,V4KK8F3X92M9YSWW
onDemand,eu-west-1,db.r7i.12xlarge,single-az,oracle,byol,,,,6.720000,161.280000,6.720000,161.280000,V6KXWFV2W2QNHHFK
onDemand,eu-west-1,db.r6i.4xlarge,single-az,oracle,byol,,,,2.064000,49.536000,2.064000,49.536000,VGWSVW275RSXJDVD
savings,eu-west-1,db.r6i.4xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.486100,35.666400,1.486100,35.666400,VGWSVW275RSXJDVD
savings,eu-west-1,db.r6i.4xlarge,single-az,oracle,byol,3yr,Partial Upfront,13560.00,0.516000,12.384000,1.031629,24.759086,VGWSVW275RSXJDVD
savings,eu-west-1,db.r6i.4xlarge,single-az,oracle,byol,1yr,Partial Upfront,6328.00,0.722400,17.337600,1.444280,34.662720,VGWSVW275RSXJDVD
savings,eu-west-1,db.r6i.4xlarge,single-az,oracle,byol,1yr,All Upfront,12295.00,0.000000,0.000000,1.402578,33.661875,VGWSVW275RSXJDVD
savings,eu-west-1,db.r6i.4xlarge,single-az,oracle,byol,3yr,All Upfront,26036.00,0.000000,0.000000,0.990037,23.760894,VGWSVW275RSXJDVD
onDemand,eu-west-1,db.r5b.large,single-az,oracle,byol,,,,0.309000,7.416000,0.309000,7.416000,VP7ZTWWC3TU8UB98
savings,eu-west-1,db.r5b.large,single-az,oracle,byol,1yr,No Upfront,0.00,0.194600,4.670400,0.194600,4.670400,VP7ZTWWC3TU8UB98
savings,eu-west-1,db.r5b.large,single-az,oracle,byol,3yr,All Upfront,3183.00,0.000000,0.000000,0.121036,2.904860,VP7ZTWWC3TU8UB98
savings,eu-west-1,db.r5b.large,single-az,oracle,byol,3yr,Partial Upfront,1624.00,0.061800,1.483200,0.123554,2.965290,VP7ZTWWC3TU8UB98
savings,eu-west-1,db.r5b.large,single-az,oracle,byol,1yr,All Upfront,1591.00,0.000000,0.000000,0.181497,4.355921,VP7ZTWWC3TU8UB98
savings,eu-west-1,db.r5b.large,single-az,oracle,byol,1yr,Partial Upfront,812.00,0.092700,2.224800,0.185331,4.447935,VP7ZTWWC3TU8UB98
onDemand,eu-west-1,db.r5d.8xlarge,single-az,oracle,byol,,,,4.718000,113.232000,4.718000,113.232000,VPY8TC7C7ZVWZXA7
savings,eu-west-1,db.r5d.8xlarge,single-az,oracle,byol,3yr,All Upfront,59742.00,0.000000,0.000000,2.271732,54.521561,VPY8TC7C7ZVWZXA7
savings,eu-west-1,db.r5d.8xlarge,single-az,oracle,byol,3yr,Partial Upfront,31116.00,1.184000,28.416000,2.367208,56.812988,VPY8TC7C7ZVWZXA7
savings,eu-west-1,db.r5d.8xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,3.409900,81.837600,3.409900,81.837600,VPY8TC7C7ZVWZXA7
savings,eu-west-1,db.r5d.8xlarge,single-az,oracle,byol,1yr,Partial Upfront,14521.00,1.657600,39.782400,3.314114,79.538731,VPY8TC7C7ZVWZXA7
savings,eu-west-1,db.r5d.8xlarge,single-az,oracle,byol,1yr,All Upfront,28211.00,0.000000,0.000000,3.218230,77.237509,VPY8TC7C7ZVWZXA7
onDemand,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,,,,4.128000,99.072000,4.128000,99.072000,W9VX6SQ6E5QPQDS6
savings,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,3yr,All Upfront,52072.00,0.000000,0.000000,1.980075,47.521789,W9VX6SQ6E5QPQDS6
savings,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,1yr,Partial Upfront,12656.00,1.444800,34.675200,2.888560,69.325440,W9VX6SQ6E5QPQDS6
savings,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,3yr,Partial Upfront,27121.00,1.032000,24.768000,2.063295,49.519084,W9VX6SQ6E5QPQDS6
savings,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,2.972200,71.332800,2.972200,71.332800,W9VX6SQ6E5QPQDS6
savings,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,1yr,All Upfront,24590.00,0.000000,0.000000,2.805156,67.323751,W9VX6SQ6E5QPQDS6
onDemand,eu-west-1,db.r6id.xlarge,single-az,oracle,byol,,,,0.664000,15.936000,0.664000,15.936000,WE7VA5FV9QB3BSR9
savings,eu-west-1,db.r6id.xlarge,single-az,oracle,byol,1yr,All Upfront,4249.00,0.000000,0.000000,0.484714,11.633128,WE7VA5FV9QB3BSR9
savings,eu-west-1,db.r6id.xlarge,single-az,oracle,byol,1yr,Partial Upfront,2181.00,0.249000,5.976000,0.497802,11.947253,WE7VA5FV9QB3BSR9
savings,eu-west-1,db.r6id.xlarge,single-az,oracle,byol,3yr,Partial Upfront,4796.00,0.182500,4.380000,0.364871,8.756911,WE7VA5FV9QB3BSR9
savings,eu-west-1,db.r6id.xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,0.511000,12.264000,0.511000,12.264000,WE7VA5FV9QB3BSR9
savings,eu-west-1,db.r6id.xlarge,single-az,oracle,byol,3yr,All Upfront,9251.00,0.000000,0.000000,0.351776,8.442619,WE7VA5FV9QB3BSR9
onDemand,eu-west-1,db.r5.12xlarge,single-az,oracle,byol,,,,6.187000,148.488000,6.187000,148.488000,WRXAGPXZTVSGEVDK
savings,eu-west-1,db.r5.12xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,4.094900,98.277600,4.094900,98.277600,WRXAGPXZTVSGEVDK
savings,eu-west-1,db.r5.12xlarge,single-az,oracle,byol,3yr,Partial Upfront,35821.00,1.363000,32.712000,2.725119,65.402851,WRXAGPXZTVSGEVDK
savings,eu-west-1,db.r5.12xlarge,single-az,oracle,byol,1yr,All Upfront,33480.00,0.000000,0.000000,3.819302,91.663244,WRXAGPXZTVSGEVDK
savings,eu-west-1,db.r5.12xlarge,single-az,oracle,byol,1yr,Partial Upfront,17082.00,1.950000,46.800000,3.898665,93.567967,WRXAGPXZTVSGEVDK
savings,eu-west-1,db.r5.12xlarge,single-az,oracle,byol,3yr,All Upfront,70209.00,0.000000,0.000000,2.669747,64.073922,WRXAGPXZTVSGEVDK
onDemand,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,,,,1.031000,24.744000,1.031000,24.744000,WWH7P3C326XEK4C5
savings,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,1yr,All Upfront,5580.00,0.000000,0.000000,0.636550,15.277207,WWH7P3C326XEK4C5
savings,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,1yr,Partial Upfront,2847.00,0.325000,7.800000,0.649778,15.594661,WWH7P3C326XEK4C5
savings,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,3yr,All Upfront,11701.00,0.000000,0.000000,0.444939,10.678531,WWH7P3C326XEK4C5
savings,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,3yr,Partial Upfront,5970.00,0.227200,5.452800,0.454213,10.901123,WWH7P3C326XEK4C5
savings,eu-west-1,db.r6i.2xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,0.682500,16.380000,0.682500,16.380000,WWH7P3C326XEK4C5
onDemand,eu-west-1,db.r5b.xlarge,single-az,oracle,byol,,,,0.618000,14.832000,0.618000,14.832000,X5XDSFAVKGFR2GD2
savings,eu-west-1,db.r5b.xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,0.445000,10.680000,0.445000,10.680000,X5XDSFAVKGFR2GD2
savings,eu-west-1,db.r5b.xlarge,single-az,oracle,byol,1yr,All Upfront,3681.00,0.000000,0.000000,0.419918,10.078029,X5XDSFAVKGFR2GD2
savings,eu-west-1,db.r5b.xlarge,single-az,oracle,byol,3yr,All Upfront,7796.00,0.000000,0.000000,0.296448,7.114762,X5XDSFAVKGFR2GD2
savings,eu-west-1,db.r5b.xlarge,single-az,oracle,byol,3yr,Partial Upfront,4060.00,0.154500,3.708000,0.308884,7.413225,X5XDSFAVKGFR2GD2
savings,eu-west-1,db.r5b.xlarge,single-az,oracle,byol,1yr,Partial Upfront,1895.00,0.216300,5.191200,0.432476,10.379427,X5XDSFAVKGFR2GD2
onDemand,eu-west-1,db.r7i.4xlarge,single-az,oracle,byol,,,,2.240000,53.760000,2.240000,53.760000,X8AMBFKJR2U4MMF5
onDemand,eu-west-1,db.r5.2xlarge.tpc2.mem8x,single-az,oracle,byol,,,,8.256000,198.144000,8.256000,198.144000,X9976JPN3MYRDHD4
savings,eu-west-1,db.r5.2xlarge.tpc2.mem8x,single-az,oracle,byol,1yr,No Upfront,0.00,5.458700,131.008800,5.458700,131.008800,X9976JPN3MYRDHD4
savings,eu-west-1,db.r5.2xlarge.tpc2.mem8x,single-az,oracle,byol,1yr,Partial Upfront,22771.00,2.599400,62.385600,5.197050,124.729200,X9976JPN3MYRDHD4
savings,eu-west-1,db.r5.2xlarge.tpc2.mem8x,single-az,oracle,byol,3yr,All Upfront,93620.00,0.000000,0.000000,3.559967,85.439197,X9976JPN3MYRDHD4
savings,eu-west-1,db.r5.2xlarge.tpc2.mem8x,single-az,oracle,byol,3yr,Partial Upfront,47765.00,1.817600,43.622400,3.633898,87.213548,X9976JPN3MYRDHD4
