type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
onDemand,eu-west-1,db.r8g.xlarge,single-az,aurora-postgresql,postgresql,,,,0.790000,18.960000,0.790000,18.960000,27AABSWX4VUCQMXE
onDemand,eu-west-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,,,,1.216000,29.184000,1.216000,29.184000,2NAV8PN544B5S5YJ
savings,eu-west-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.936400,22.473600,0.936400,22.473600,2NAV8PN544B5S5YJ
savings,eu-west-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,8789.00,0.334400,8.025600,0.668608,16.046590,2NAV8PN544B5S5YJ
savings,eu-west-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,7777.00,0.000000,0.000000,0.887178,21.292266,2NAV8PN544B5S5YJ
savings,eu-west-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,3995.00,0.456000,10.944000,0.911738,21.881714,2NAV8PN544B5S5YJ
savings,eu-west-1,db.r7g.2xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,16938.00,0.000000,0.000000,0.644079,15.457906,2NAV8PN544B5S5YJ
onDemand,eu-west-1,db.r6g.12xlarge,single-az,aurora-postgresql,postgresql,,,,8.936000,214.464000,8.936000,214.464000,2S4CHSW9T4KF6G96
onDemand,eu-west-1,db.r7i.8xlarge,single-az,aurora-postgresql,postgresql,,,,5.120000,122.880000,5.120000,122.880000,348JXCWTKW2M2W3X
savings,eu-west-1,db.r7i.8xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,3.430000,82.320000,3.430000,82.320000,348JXCWTKW2M2W3X
savings,eu-west-1,db.r7i.8xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,28260.00,0.000000,0.000000,3.223819,77.371663,348JXCWTKW2M2W3X
savings,eu-west-1,db.r7i.8xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,14577.00,1.664000,39.936000,3.326902,79.845651,348JXCWTKW2M2W3X
onDemand,eu-west-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,,,,9.485000,227.640000,9.485000,227.640000,35JBEYBXEK59SBUT
onDemand,eu-west-1,db.r6g.8xlarge,single-az,aurora-postgresql,postgresql,,,,4.582000,109.968000,4.582000,109.968000,3AWUGTBZ8KKQPBHS
savings,eu-west-1,db.r6g.8xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,22110.00,0.000000,0.000000,2.522245,60.533881,3AWUGTBZ8KKQPBHS
savings,eu-west-1,db.r6g.8xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,23196.00,0.882600,21.182400,1.764644,42.351462,3AWUGTBZ8KKQPBHS
savings,eu-west-1,db.r6g.8xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,43604.00,0.000000,0.000000,1.658073,39.793749,3AWUGTBZ8KKQPBHS
savings,eu-west-1,db.r6g.8xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,3.007200,72.172800,3.007200,72.172800,3AWUGTBZ8KKQPBHS
savings,eu-west-1,db.r6g.8xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,11284.00,1.288100,30.914400,2.575346,61.808308,3AWUGTBZ8KKQPBHS
onDemand,eu-west-1,db.r8g.48xlarge,single-az,aurora-postgresql,postgresql,,,,29.184000,700.416000,29.184000,700.416000,3B2W5TSYNJD3WRFM
savings,eu-west-1,db.r8g.48xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,19.553000,469.272000,19.553000,469.272000,3B2W5TSYNJD3WRFM
savings,eu-west-1,db.r8g.48xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,161061.00,0.000000,0.000000,18.373374,440.960986,3B2W5TSYNJD3WRFM
savings,eu-west-1,db.r8g.48xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,83089.00,9.485000,227.640000,18.963554,455.125284,3B2W5TSYNJD3WRFM
onDemand,eu-west-1,db.r5.4xlarge,single-az,aurora-postgresql,postgresql,,,,2.560000,61.440000,2.560000,61.440000,3GPYNJ83J5NZSFSM
savings,eu-west-1,db.r5.4xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,1.680000,40.320000,1.680000,40.320000,3GPYNJ83J5NZSFSM
savings,eu-west-1,db.r5.4xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,6304.00,0.719600,17.270400,1.438742,34.529811,3GPYNJ83J5NZSFSM
savings,eu-west-1,db.r5.4xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,12958.00,0.493100,11.834400,0.985837,23.660090,3GPYNJ83J5NZSFSM
savings,eu-west-1,db.r5.4xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,24362.00,0.000000,0.000000,0.926382,22.233174,3GPYNJ83J5NZSFSM
savings,eu-west-1,db.r5.4xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,12356.00,0.000000,0.000000,1.409537,33.828884,3GPYNJ83J5NZSFSM
onDemand,eu-west-1,db.r6gd.xlarge,single-az,aurora-postgresql,postgresql,,,,0.892000,21.408000,0.892000,21.408000,3HMABTD7DEFDUTFP
onDemand,eu-west-1,db.r4.4xlarge,single-az,aurora-postgresql,postgresql,,,,2.560000,61.440000,2.560000,61.440000,4938P39GX4YYC7R9
onDemand,eu-west-1,db.r7i.large,single-az,aurora-postgresql,postgresql,,,,0.416000,9.984000,0.416000,9.984000,4SQUNBH85DCMP42Z
onDemand,eu-west-1,db.r6g.2xlarge,single-az,aurora-postgresql,postgresql,,,,1.490000,35.760000,1.490000,35.760000,5MKK7KC5R76MRX7J
onDemand,eu-west-1,db.r6i.16xlarge,single-az,aurora-postgresql,postgresql,,,,13.312000,319.488000,13.312000,319.488000,5PXRYBR8AS53GVEB
onDemand,eu-west-1,db.r8g.4xlarge,single-az,aurora-postgresql,postgresql,,,,2.432000,58.368000,2.432000,58.368000,6DVCB4XAR262YB8T
savings,eu-west-1,db.r8g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,1.629000,39.096000,1.629000,39.096000,6DVCB4XAR262YB8T
savings,eu-west-1,db.r8g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,6925.00,0.790500,18.972000,1.580484,37.931617,6DVCB4XAR262YB8T
savings,eu-west-1,db.r8g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,13420.00,0.000000,0.000000,1.530915,36.741958,6DVCB4XAR262YB8T
onDemand,eu-west-1,db.r6i.12xlarge,single-az,aurora-postgresql,postgresql,,,,7.680000,184.320000,7.680000,184.320000,6PJ6GEBVUZWRX9HT
savings,eu-west-1,db.r6i.12xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,37056.00,0.000000,0.000000,4.227242,101.453799,6PJ6GEBVUZWRX9HT
savings,eu-west-1,db.r6i.12xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,38866.00,1.478900,35.493600,2.956807,70.963370,6PJ6GEBVUZWRX9HT
savings,eu-west-1,db.r6i.12xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,73080.00,0.000000,0.000000,2.778919,66.694045,6PJ6GEBVUZWRX9HT
savings,eu-west-1,db.r6i.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,18917.00,2.159500,51.828000,4.317497,103.619923,6PJ6GEBVUZWRX9HT
savings,eu-west-1,db.r6i.12xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,5.040000,120.960000,5.040000,120.960000,6PJ6GEBVUZWRX9HT
onDemand,eu-west-1,db.r7g.8xlarge,single-az,aurora-postgresql,postgresql,,,,4.864000,116.736000,4.864000,116.736000,7K8BM4G68FVYATTB
savings,eu-west-1,db.r7g.8xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,3.745500,89.892000,3.745500,89.892000,7K8BM4G68FVYATTB
savings,eu-west-1,db.r7g.8xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,35154.00,1.337700,32.104800,2.674456,64.186936,7K8BM4G68FVYATTB
savings,eu-west-1,db.r7g.8xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,67752.00,0.000000,0.000000,2.576318,61.831622,7K8BM4G68FVYATTB
savings,eu-west-1,db.r7g.8xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,15979.00,1.824100,43.778400,3.646938,87.526518,7K8BM4G68FVYATTB
savings,eu-west-1,db.r7g.8xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,31106.00,0.000000,0.000000,3.548483,85.163587,7K8BM4G68FVYATTB
onDemand,eu-west-1,db.r8g.24xlarge,single-az,aurora-postgresql,postgresql,,,,18.960000,455.040000,18.960000,455.040000,8723B8JGE3P4NBTE
onDemand,eu-west-1,db.r7g.8xlarge,single-az,aurora-postgresql,postgresql,,,,6.324000,151.776000,6.324000,151.776000,8HXZ8H44WM6QZXGJ
onDemand,eu-west-1,db.r8g.2xlarge,single-az,aurora-postgresql,postgresql,,,,1.216000,29.184000,1.216000,29.184000,8UFWFQDDDKSR8KYT
savings,eu-west-1,db.r8g.2xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,3460.00,0.395000,9.480000,0.789707,18.952964,8UFWFQDDDKSR8KYT
savings,eu-west-1,db.r8g.2xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.815000,19.560000,0.815000,19.560000,8UFWFQDDDKSR8KYT
savings,eu-west-1,db.r8g.2xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,6710.00,0.000000,0.000000,0.765457,18.370979,8UFWFQDDDKSR8KYT
onDemand,eu-west-1,db.r8g.8xlarge,single-az,aurora-postgresql,postgresql,,,,6.320000,151.680000,6.320000,151.680000,8XUTPDYJQ5E5GBA4
onDemand,eu-west-1,db.r6i.32xlarge,single-az,aurora-postgresql,postgresql,,,,26.624000,638.976000,26.624000,638.976000,992VJSSFS29T9A5A
onDemand,eu-west-1,db.r7i.4xlarge,single-az,aurora-postgresql,postgresql,,,,2.560000,61.440000,2.560000,61.440000,9BPBJ33MK4XTQNM7
savings,eu-west-1,db.r7i.4xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,1.715000,41.160000,1.715000,41.160000,9BPBJ33MK4XTQNM7
savings,eu-west-1,db.r7i.4xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,7288.00,0.832000,19.968000,1.663394,39.921457,9BPBJ33MK4XTQNM7
savings,eu-west-1,db.r7i.4xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,14130.00,0.000000,0.000000,1.611910,38.685832,9BPBJ33MK4XTQNM7
onDemand,eu-west-1,db.r8g.12xlarge,single-az,aurora-postgresql,postgresql,,,,7.296000,175.104000,7.296000,175.104000,9CRVFKDMGFJK8NCK
savings,eu-west-1,db.r8g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,40261.00,0.000000,0.000000,4.592859,110.228611,9CRVFKDMGFJK8NCK
savings,eu-west-1,db.r8g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,20770.00,2.371000,56.904000,4.740382,113.769161,9CRVFKDMGFJK8NCK
savings,eu-west-1,db.r8g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,4.888000,117.312000,4.888000,117.312000,9CRVFKDMGFJK8NCK
onDemand,eu-west-1,db.r7i.48xlarge,single-az,aurora-postgresql,postgresql,,,,30.720000,737.280000,30.720000,737.280000,9G8JCC57CSKRJXRY
savings,eu-west-1,db.r7i.48xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,169541.00,0.000000,0.000000,19.340748,464.177960,9G8JCC57CSKRJXRY
savings,eu-west-1,db.r7i.48xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,87460.00,9.984000,239.616000,19.961185,479.068430,9G8JCC57CSKRJXRY
savings,eu-west-1,db.r7i.48xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,20.582000,493.968000,20.582000,493.968000,9G8JCC57CSKRJXRY
onDemand,eu-west-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,,,,9.984000,239.616000,9.984000,239.616000,9ZWDYZM3B54VM2SH
onDemand,eu-west-1,db.r7i.12xlarge,single-az,aurora-postgresql,postgresql,,,,7.680000,184.320000,7.680000,184.320000,A5X7SENSFCAE5NTX
savings,eu-west-1,db.r7i.12xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,42381.00,0.000000,0.000000,4.834702,116.032854,A5X7SENSFCAE5NTX
savings,eu-west-1,db.r7i.12xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,5.146000,123.504000,5.146000,123.504000,A5X7SENSFCAE5NTX
savings,eu-west-1,db.r7i.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,21865.00,2.496000,59.904000,4.990296,119.767107,A5X7SENSFCAE5NTX
onDemand,eu-west-1,db.r7g.16xlarge,single-az,aurora-postgresql,postgresql,,,,12.647000,303.528000,12.647000,303.528000,AFPNEHC2K5ER4T2C
onDemand,eu-west-1,db.r8g.16xlarge,single-az,aurora-postgresql,postgresql,,,,12.640000,303.360000,12.640000,303.360000,AGVA4PARRHZXU62J
onDemand,eu-west-1,db.r7i.xlarge,single-az,aurora-postgresql,postgresql,,,,0.640000,15.360000,0.640000,15.360000,AV8SMY9Q9DV2DB9N
savings,eu-west-1,db.r7i.xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,1822.00,0.208000,4.992000,0.415849,9.980364,AV8SMY9Q9DV2DB9N
savings,eu-west-1,db.r7i.xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,3530.00,0.000000,0.000000,0.402692,9.664613,AV8SMY9Q9DV2DB9N
savings,eu-west-1,db.r7i.xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.429000,10.296000,0.429000,10.296000,AV8SMY9Q9DV2DB9N
onDemand,eu-west-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,,,,0.640000,15.360000,0.640000,15.360000,BGYVF8DBJWVJN2X6
savings,eu-west-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.420000,10.080000,0.420000,10.080000,BGYVF8DBJWVJN2X6
savings,eu-west-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,3239.00,0.123200,2.956800,0.246365,5.912766,BGYVF8DBJWVJN2X6
savings,eu-west-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,3088.00,0.000000,0.000000,0.352270,8.454483,BGYVF8DBJWVJN2X6
savings,eu-west-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,1576.00,0.180000,4.320000,0.359786,8.634853,BGYVF8DBJWVJN2X6
savings,eu-west-1,db.r6i.xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,6090.00,0.000000,0.000000,0.231577,5.557837,BGYVF8DBJWVJN2X6
onDemand,eu-west-1,db.r7i.24xlarge,single-az,aurora-postgresql,postgresql,,,,15.360000,368.640000,15.360000,368.640000,BPEMZBCV5Y4FHG3A
savings,eu-west-1,db.r7i.24xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,10.291000,246.984000,10.291000,246.984000,BPEMZBCV5Y4FHG3A
savings,eu-west-1,db.r7i.24xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,43730.00,4.992000,119.808000,9.980592,239.534215,BPEMZBCV5Y4FHG3A
savings,eu-west-1,db.r7i.24xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,84771.00,0.000000,0.000000,9.670431,232.090349,BPEMZBCV5Y4FHG3A
onDemand,eu-west-1,db.r6i.large,single-az,aurora-postgresql,postgresql,,,,0.320000,7.680000,0.320000,7.680000,BY3D7VAE3CT3DH3S
savings,eu-west-1,db.r6i.large,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,1619.00,0.061600,1.478400,0.123164,2.955927,BY3D7VAE3CT3DH3S
savings,eu-west-1,db.r6i.large,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.210000,5.040000,0.210000,5.040000,BY3D7VAE3CT3DH3S
savings,eu-west-1,db.r6i.large,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,788.00,0.090000,2.160000,0.179893,4.317426,BY3D7VAE3CT3DH3S
savings,eu-west-1,db.r6i.large,single-az,aurora-postgresql,postgresql,1yr,All Upfront,1544.00,0.000000,0.000000,0.176135,4.227242,BY3D7VAE3CT3DH3S
savings,eu-west-1,db.r6i.large,single-az,aurora-postgresql,postgresql,3yr,All Upfront,3045.00,0.000000,0.000000,0.115788,2.778919,BY3D7VAE3CT3DH3S
onDemand,eu-west-1,db.r8g.12xlarge,single-az,aurora-postgresql,postgresql,,,,9.480000,227.520000,9.480000,227.520000,C8DESPHRPBGD8SX4
onDemand,eu-west-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,,,,2.291000,54.984000,2.291000,54.984000,CA8J268DX46QHYDE
savings,eu-west-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,11598.00,0.441300,10.591200,0.882322,21.175731,CA8J268DX46QHYDE
savings,eu-west-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,1.503600,36.086400,1.503600,36.086400,CA8J268DX46QHYDE
savings,eu-west-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,21802.00,0.000000,0.000000,0.829036,19.896874,CA8J268DX46QHYDE
savings,eu-west-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,11055.00,0.000000,0.000000,1.261123,30.266940,CA8J268DX46QHYDE
savings,eu-west-1,db.r6g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,5642.00,0.644100,15.458400,1.287723,30.905354,CA8J268DX46QHYDE
onDemand,eu-west-1,db.r7i.48xlarge,single-az,aurora-postgresql,postgresql,,,,39.936000,958.464000,39.936000,958.464000,CG6U5A8YKEYRCSFR
onDemand,eu-west-1,db.r8g.2xlarge,single-az,aurora-postgresql,postgresql,,,,1.580000,37.920000,1.580000,37.920000,CN62WPKDTGCNZYND
onDemand,eu-west-1,db.r6i.8xlarge,single-az,aurora-postgresql,postgresql,,,,6.656000,159.744000,6.656000,159.744000,D35S3QNNK4K8BA4Q
onDemand,eu-west-1,db.r8g.4xlarge,single-az,aurora-postgresql,postgresql,,,,3.160000,75.840000,3.160000,75.840000,DAVY8N7KSQS9YEEG
onDemand,eu-west-1,db.r6gd.4xlarge,single-az,aurora-postgresql,postgresql,,,,3.570000,85.680000,3.570000,85.680000,DBTAQKG7RDXPMFC7
onDemand,eu-west-1,db.r5.2xlarge,single-az,aurora-postgresql,postgresql,,,,1.664000,39.936000,1.664000,39.936000,DES983M2299GT7JR
onDemand,eu-west-1,db.r4.8xlarge,single-az,aurora-postgresql,postgresql,,,,5.120000,122.880000,5.120000,122.880000,DN8X4YACXBYFFBWH
onDemand,eu-west-1,db.r6g.large,single-az,aurora-postgresql,postgresql,,,,0.372000,8.928000,0.372000,8.928000,E4WZ2S9A9AVWRJNM
onDemand,eu-west-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,,,,2.432000,58.368000,2.432000,58.368000,EDWE5KCXBKY2JWFR
savings,eu-west-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,7990.00,0.912100,21.890400,1.823576,43.765828,EDWE5KCXBKY2JWFR
savings,eu-west-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,1.872800,44.947200,1.872800,44.947200,EDWE5KCXBKY2JWFR
savings,eu-west-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,17577.00,0.668800,16.051200,1.337178,32.092268,EDWE5KCXBKY2JWFR
savings,eu-west-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,15553.00,0.000000,0.000000,1.774241,42.581793,EDWE5KCXBKY2JWFR
savings,eu-west-1,db.r7g.4xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,33876.00,0.000000,0.000000,1.288159,30.915811,EDWE5KCXBKY2JWFR
onDemand,eu-west-1,db.r6id.32xlarge,single-az,aurora-postgresql,postgresql,,,,24.576000,589.824000,24.576000,589.824000,EJJUYQP4XJQGE42P
savings,eu-west-1,db.r6id.32xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,18.923500,454.164000,18.923500,454.164000,EJJUYQP4XJQGE42P
savings,eu-west-1,db.r6id.32xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,80732.00,9.216000,221.184000,18.425674,442.216170,EJJUYQP4XJQGE42P
savings,eu-west-1,db.r6id.32xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,342304.00,0.000000,0.000000,13.016351,312.392425,EJJUYQP4XJQGE42P
savings,eu-west-1,db.r6id.32xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,157159.00,0.000000,0.000000,17.928245,430.277892,EJJUYQP4XJQGE42P
savings,eu-west-1,db.r6id.32xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,177611.00,6.758400,162.201600,13.512184,324.292405,EJJUYQP4XJQGE42P
onDemand,eu-west-1,db.r6g.large,single-az,aurora-postgresql,postgresql,,,,0.286000,6.864000,0.286000,6.864000,EQQGP475ZHNCR63P
savings,eu-west-1,db.r6g.large,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.188000,4.512000,0.188000,4.512000,EQQGP475ZHNCR63P
savings,eu-west-1,db.r6g.large,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,705.00,0.080500,1.932000,0.160924,3.862185,EQQGP475ZHNCR63P
savings,eu-west-1,db.r6g.large,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,1450.00,0.055200,1.324800,0.110337,2.648095,EQQGP475ZHNCR63P
savings,eu-west-1,db.r6g.large,single-az,aurora-postgresql,postgresql,1yr,All Upfront,1382.00,0.000000,0.000000,0.157655,3.783710,EQQGP475ZHNCR63P
savings,eu-west-1,db.r6g.large,single-az,aurora-postgresql,postgresql,3yr,All Upfront,2725.00,0.000000,0.000000,0.103620,2.486881,EQQGP475ZHNCR63P
onDemand,eu-west-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,,,,9.165000,219.960000,9.165000,219.960000,ETDPEJ5XCUCEN49N
savings,eu-west-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,22568.00,2.576300,61.831200,5.150792,123.619017,ETDPEJ5XCUCEN49N
savings,eu-west-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,6.014400,144.345600,6.014400,144.345600,ETDPEJ5XCUCEN49N
savings,eu-west-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,87209.00,0.000000,0.000000,3.316184,79.588410,ETDPEJ5XCUCEN49N
savings,eu-west-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,44220.00,0.000000,0.000000,5.044490,121.067762,ETDPEJ5XCUCEN49N
savings,eu-west-1,db.r6g.16xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,46391.00,1.765300,42.367200,3.529350,84.704412,ETDPEJ5XCUCEN49N
onDemand,eu-west-1,db.r8g.48xlarge,single-az,aurora-postgresql,postgresql,,,,37.920000,910.080000,37.920000,910.080000,G7AAHHNHNMQ6B7VB
onDemand,eu-west-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,,,,0.745000,17.880000,0.745000,17.880000,GHP8NP2A2U8X6UDK
onDemand,eu-west-1,db.r7i.2xlarge,single-az,aurora-postgresql,postgresql,,,,1.664000,39.936000,1.664000,39.936000,GJZC7GH2FG4K3WSU
onDemand,eu-west-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,,,,7.296000,175.104000,7.296000,175.104000,GXXXAP46FNA8AH3D
savings,eu-west-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,101628.00,0.000000,0.000000,3.864476,92.747433,GXXXAP46FNA8AH3D
savings,eu-west-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,46659.00,0.000000,0.000000,5.322724,127.745380,GXXXAP46FNA8AH3D
savings,eu-west-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,52731.00,2.006500,48.156000,4.011633,96.279203,GXXXAP46FNA8AH3D
savings,eu-west-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,23969.00,2.736200,65.668800,5.470514,131.292346,GXXXAP46FNA8AH3D
savings,eu-west-1,db.r7g.12xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,5.618300,134.839200,5.618300,134.839200,GXXXAP46FNA8AH3D
onDemand,eu-west-1,db.r7i.xlarge,single-az,aurora-postgresql,postgresql,,,,0.832000,19.968000,0.832000,19.968000,H4MDM9SX43PUT6ZU
onDemand,eu-west-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,,,,15.360000,368.640000,15.360000,368.640000,H9KPB82C73H3Y53B
savings,eu-west-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,74112.00,0.000000,0.000000,8.454483,202.907598,H9KPB82C73H3Y53B
savings,eu-west-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,77732.00,2.957900,70.989600,5.913714,141.929139,H9KPB82C73H3Y53B
savings,eu-west-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,146160.00,0.000000,0.000000,5.557837,133.388090,H9KPB82C73H3Y53B
savings,eu-west-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,10.080000,241.920000,10.080000,241.920000,H9KPB82C73H3Y53B
savings,eu-west-1,db.r6i.24xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,37834.00,4.318900,103.653600,8.634894,207.237447,H9KPB82C73H3Y53B
onDemand,eu-west-1,db.r6i.large,single-az,aurora-postgresql,postgresql,,,,0.416000,9.984000,0.416000,9.984000,HSEP9BS3FJAZYRS9
onDemand,eu-west-1,db.r7i.12xlarge,single-az,aurora-postgresql,postgresql,,,,9.984000,239.616000,9.984000,239.616000,HWGKFMCM9NBKC7E2
onDemand,eu-west-1,db.r8g.24xlarge,single-az,aurora-postgresql,postgresql,,,,14.592000,350.208000,14.592000,350.208000,J2FT6JCBH74F6QM8
savings,eu-west-1,db.r8g.24xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,9.777000,234.648000,9.777000,234.648000,J2FT6JCBH74F6QM8
savings,eu-west-1,db.r8g.24xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,41544.00,4.742500,113.820000,9.481720,227.561273,J2FT6JCBH74F6QM8
savings,eu-west-1,db.r8g.24xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,80531.00,0.000000,0.000000,9.186744,220.481862,J2FT6JCBH74F6QM8
onDemand,eu-west-1,db.r7i.2xlarge,single-az,aurora-postgresql,postgresql,,,,1.280000,30.720000,1.280000,30.720000,JB7HV5663WE47QJ8
